SubAddr,Territory,X,Subregion,Xmin,COUNTYNS,TARGET_FID,LongLabel,StName,ARC_Addr_2,COUNTYFP,UnitName,Sector,Addr_type,ARC_Addr_1,LevelName,PART_PERC,Zone,FIPS,Ciy,LevelType,Country,Ymax,BldgName,NAME,ARC_Neighb,the_geom,ALAND,Rank,Address,Y,URL,ARC_Region,TOTAL_PERS,Xmax,ARC_Countr,Side,Region,Mailing_Ad,PART_YES,AWATER,RegionAbbr,Pantry_Typ,ARC_Postal,Nbrhd,AddNum,StDir,DisplayX,Food_Bank,Ymin,ARC_Post_1,UnitType,County,PlaceName,Phone,Pantry_Nam,OBJECTID,Contact_In,PostalExt,StPreDir,AddRange,MetroArea,City,Loc_name,GEOID,ARC_Subreg,StAddr,LangCode,ARC_City,Score,AFFGEOID,STATEFP,DisplayY,AddNumTo,Zip,Match_type,District,AddNumFrom,Place_addr,Hours,Join_Count,Postal,LSAD,Match_addr,State,BldgType,Distance,ExInfo,Block,ShortLabel,ARC_Addres,PART_NO,StType,StPreType,Status,Type,AddBldg
,,-77.473755,Richmond city,-77.474755,1789073,391,"3700 Midlothian Tpke, Richmond, VA, 23224, USA",Midlothian,,760,,,PointAddress,,,16%,,760,Richmond,,USA,37.511146,,Richmond City,,POINT (-77.473755 37.510146),"155,173,777",20,3700 Midlothian Turnpike,37.510146,,VA,38.119,-77.472755,,L,Virginia,,6.274,"6,878,090",VA,,23224,,3700,,-77.473755,FM,37.509146,,,,,,Ephesus Community Service,391,804-306-0557,1310,,,,Richmond,World,51760,,3700 Midlothian Tpke,ENG,,100,0500000US51760,51,37.510146,,23224,A,,,"3700 Midlothian Tpke, Richmond, Virginia, 23224","Wkly, Tues 10-2pm",1,23224,25,"3700 Midlothian Tpke, Richmond, Virginia, 23224",VA,,0,,,3700 Midlothian Tpke,3700 Midlothian Turnpike,31.845,Tpke,,M,,
,,-77.4543839,City of Richmond,-77.4553839,1789073,392,"1700 W Moore St, Richmond, VA, 23220, USA",Moore,,760,,,StreetAddress,,,16%,,760,Richmond,,USA,37.55949618,,Richmond City,,POINT (-77.4543839 37.5584962),"155,173,777",20,1700 West Moore St.,37.55849618,,VA,38.119,-77.4533839,,R,Virginia,,6.274,"6,878,090",VA,,23220,Newtowne West,1700,,-77.4543839,FM,37.55749618,,,,,,Feed My People (Crusade for Christ Church),392,804-359-1502,,W,1700-1850,,Richmond,World,51760,,1700 W Moore St,ENG,,100,0500000US51760,51,37.55849618,1850,23220,A,,1700,"1700 W Moore St, Richmond, Virginia, 23220",W 6-6:50pm,1,23220,25,"1700 W Moore St, Richmond, Virginia, 23220",VA,,0,,,1700 W Moore St,1700 West Moore St.,31.845,St,,M,,
,,-77.93139885,Brunswick County,-77.93239885,1493961,393,"3495 Grandy Rd, Brodnax, VA, 23920, USA",Grandy,,25,,,StreetAddress,,,16%,,25,Brodnax,,USA,36.7696905,,Brunswick County,,POINT (-77.93139890000002 36.7686905),"1,466,529,494",20,3495 Grandy Road,36.7686905,,VA,3.081,-77.93039885,,L,Virginia,,478,"8,387,116",VA,,23920,,3495,,-77.93139885,FM,36.7676905,,,,,,Southside Senior Citizens Center,393,434-848-3593,,,3001-3567,,Brodnax,World,51025,,3495 Grandy Rd,ENG,,100,0500000US51025,51,36.7686905,3567,23920,A,,3001,"3495 Grandy Rd, Brodnax, Virginia, 23920",3rd Thurs 9-1:30pm,1,23920,6,"3495 Grandy Rd, Brodnax, Virginia, 23920",VA,,0,,,3495 Grandy Rd,3495 Grandy Road,2.603,Rd,,M,,
,,-77.848803,Brunswick County,-77.849803,1493961,394,"300 W Church St, Lawrenceville, VA, 23868, USA",Church,,25,,,PointAddress,,,16%,,25,Lawrenceville,,USA,36.759844,,Brunswick County,,POINT (-77.848803 36.758844),"1,466,529,494",20,300 West Church Street,36.758844,,VA,3.081,-77.847803,,L,Virginia,,478,"8,387,116",VA,,23868,,300,,-77.848803,FM,36.757844,,,,,,Lawrenceville U.M Church,394,434-623-8590,1707,W,,,Lawrenceville,World,51025,,300 W Church St,ENG,,100,0500000US51025,51,36.758844,,23868,A,,,"300 W Church St, Lawrenceville, Virginia, 23868",,1,23868,6,"300 W Church St, Lawrenceville, Virginia, 23868",VA,,0,,,300 W Church St,300 West Church Street,2.603,St,,M,,
,,-77.5337355,Greensville County,-77.5347355,1501122,395,"386 Slagles Lake Rd, Emporia, VA, 23847, USA",Slagles Lake,,81,,,PointAddress,,,12%,,81,Emporia,,USA,36.719965,,Greensville County,,POINT (-77.5337355 36.718965),"764,634,553",20,386 Slagles Lake Road,36.718965,,VA,1.558,-77.5327355,,L,Virginia,,180,"4,086,108",VA,,23847,,386,,-77.5337355,FM,36.717965,,,,,,Garden of Prayer,395,434-632-1252,8008,,,,Emporia,World,51081,,386 Slagles Lake Rd,ENG,,100,0500000US51081,51,36.718965,,23847,A,,,"386 Slagles Lake Rd, Emporia, Virginia, 23847",,1,23847,6,"386 Slagles Lake Rd, Emporia, Virginia, 23847",VA,,0,,,386 Slagles Lake Rd,386 Slagles Lake Road,1.378,Rd,,M,,
,,-77.42432704,Henrico County,-77.425651,1480133,396,"5108 Richmond Henrico Tpke, Richmond, VA, 23227, USA",Richmond Henrico,,87,,,PointAddress,,,13%,,87,Richmond,,USA,37.602847,,Henrico County,,POINT (-77.424327 37.6016157),"605,179,949",20,5108 Richmond Henrico Turnpike,37.60161566,,VA,29.427,-77.423651,,L,Virginia,,3.713,"28,933,034",VA,,23227,,5108,,-77.424651,FM,37.600847,,,,,,Living Water Christian Fellowship,396,804-497-7357,3627,,,,Richmond,World,51087,,5108 Richmond Henrico Tpke,ENG,,100,0500000US51087,51,37.601847,,23227,A,,,"5108 Richmond Henrico Tpke, Richmond, Virginia, 23227",,1,23227,6,"5108 Richmond Henrico Tpke, Richmond, Virginia, 23227",VA,,0,,,5108 Richmond Henrico Tpke,5108 Richmond Henrico Turnpike,25.714,Tpke,,M,,
,,-77.37104226,Hanover County,-77.3730325,1480132,397,"8061 Shady Grove Rd, Mechanicsville, VA, 23111, USA",Shady Grove,,85,,,PointAddress,,,10%,,85,Mechanicsville,,USA,37.61965,,Hanover County,,POINT (-77.3710423 37.6191451),"1,211,828,533",20,8061 Shady Grove Road,37.61914512,,VA,4.692,-77.3710325,,L,Virginia,,477,"12,648,364",VA,,23111,,8061,,-77.3720325,FM,37.61765,,,,,,Mechanicsville Christian Center,397,804-746-4303,2258,,,,Mechanicsville,World,51085,,8061 Shady Grove Rd,ENG,,100,0500000US51085,51,37.61865,,23111,A,,,"8061 Shady Grove Rd, Mechanicsville, Virginia, 23111",,1,23111,6,"8061 Shady Grove Rd, Mechanicsville, Virginia, 23111",VA,,0,,,8061 Shady Grove Rd,8061 Shady Grove Road,4.215,Rd,,M,,
,,-78.3926022,Prince Edward County,-78.3936022,1492359,398,"314 S South St, Farmville, VA, 23901, USA",South,,147,,,StreetAddress,,,17%,,147,Farmville,,USA,37.2997232,,Prince Edward County,,POINT (-78.3926022 37.2987232),"906,395,961",20,314 South St.,37.2987232,,VA,3.072,-78.3916022,,R,Virginia,,516,"10,040,117",VA,,23901,,314,,-78.3926022,FM,37.2977232,,,,,,F.A.C.E.S. - Farmville,398,434-395-0038,1752,S,200-398,,Farmville,World,51147,,314 S South St,ENG,,99.43,0500000US51147,51,37.2987232,200,23901,M,,398,"314 S South St, Farmville, Virginia, 23901",,1,23901,6,"314 S South St, Farmville, Virginia, 23901",VA,,0,,,314 S South St,314 SOUTH ST.,2.556,St,,M,,
,,-78.80455449,Charlotte County,-78.80555449,1492442,399,"1303 Mt Zion Rd, Phenix, VA, 23959, USA",Mt Zion,,37,,,StreetAddress,,,16%,,37,Red House,,USA,37.18776092,,Charlotte County,,POINT (-78.8045545 37.1867609),"1,230,994,495",20,1303 Mt. Zion Road,37.18676092,,VA,1.903,-78.80355449,,L,Virginia,,309,"5,824,992",VA,,23963,,1303,,-78.80455449,FM,37.18576092,,,,,,Mt. Zion Baptist - Red House,399,434-248-6823,,,1101-1399,,Phenix,World,51037,,1303 Mt Zion Rd,ENG,,98.76,0500000US51037,51,37.18676092,1399,23963,A,,1101,"1303 Mt Zion Rd, Phenix, Virginia, 23959",,1,23959,6,"1303 Mt Zion Rd, Phenix, Virginia, 23959",VA,,0,,,1303 Mt Zion Rd,1303 Mt. Zion Road,1.594,Rd,,M,,
,,-77.40089405,City of Petersburg,-77.40189405,1498435,400,"120 E Washington St, Petersburg, VA, 23803, USA",Washington,,730,,,StreetAddress,,,18%,,730,Petersburg,,USA,37.22916502,,Petersburg City,,POINT (-77.4008941 37.228165),"58,813,627",20,120-A E. Washington St.,37.22816502,,VA,9.328,-77.39989405,,R,Virginia,,1.662,"609,780",VA,,23803,,120,,-77.40089405,FM,37.22716502,,,,,,"CARES, Inc.",400,804-861-0865,4310,E,100-124,,Petersburg,World,51730,,120 E Washington St,ENG,,99.58,0500000US51730,51,37.22816502,124,23803,A,,100,"120 E Washington St, Petersburg, Virginia, 23803","Tues 10-2pm, Thurs 10-noon, Wkly",1,23803,25,"120 E Washington St, Petersburg, Virginia, 23803",VA,,0,A,,120 E Washington St,120-A E. Washington St.,7.666,St,,M,,
,,-77.56259896,Chesterfield County,-77.5625995,1480111,401,"6851 Courthouse Rd, Chesterfield, VA, 23832, USA",Courthouse,,41,,,PointAddress,,,9%,,41,Chesterfield,,USA,37.406656,,Chesterfield County,,POINT (-77.562599 37.4044772),"1,096,572,169",20,6851 Courthouse Road,37.40447717,,VA,24.459,-77.5605995,,L,Virginia,,2.206,"35,123,317",VA,,23832,,6851,,-77.5615995,FM,37.404656,,,,,,Chester Nazarene Church,401,804-751-9835,5308,,,,Chesterfield,World,51041,,6851 Courthouse Rd,ENG,,100,0500000US51041,51,37.405656,,23832,A,,,"6851 Courthouse Rd, Chesterfield, Virginia, 23832",,1,23832,6,"6851 Courthouse Rd, Chesterfield, Virginia, 23832",VA,,0,,,6851 Courthouse Rd,6851 Courthouse Road,22.253,Rd,,M,,
,,-77.47212294,Chesterfield County,-77.473522,1480111,402,"4400 Beulah Rd, Richmond, VA, 23237, USA",Beulah,,41,,,PointAddress,,,9%,,41,Richmond,,USA,37.424854,,Chesterfield County,,POINT (-77.4721229 37.4232687),"1,096,572,169",20,4400 Beulah Road,37.42326869,,VA,24.459,-77.471522,,L,Virginia,,2.206,"35,123,317",VA,,23234,,4400,,-77.472522,FM,37.422854,,,,,,St.  Augustine Catholic Church,402,"804-275-7962, ext 1115",1800,,,,Richmond,World,51041,,4400 Beulah Rd,ENG,,98.76,0500000US51041,51,37.423854,,23234,A,,,"4400 Beulah Rd, Richmond, Virginia, 23237",,1,23237,6,"4400 Beulah Rd, Richmond, Virginia, 23237",VA,,0,,,4400 Beulah Rd,4400 Beulah Road,22.253,Rd,,M,,
,,-77.09639083,Sussex County,-77.0974345,1690257,403,"352 W Main St, Waverly, VA, 23890, USA",Main,,183,,,PointAddress,,,15%,,183,Waverly,,USA,37.036927,,Sussex County,,POINT (-77.0963908 37.0357359),"1,269,664,389",20,352 W. Main St.,37.03573589,,VA,1.612,-77.0954345,,L,Virginia,,246,"6,755,317",VA,,23890,,352,,-77.0964345,FM,37.034927,,,,,,Mission Ministries,403,804-732-7548,3235,W,,,Waverly,World,51183,,352 W Main St,ENG,,100,0500000US51183,51,37.035927,,23890,A,,,"352 W Main St, Waverly, Virginia, 23890",,1,23890,6,"352 W Main St, Waverly, Virginia, 23890",VA,,0,,,352 W Main St,352 W. Main St.,1.366,St,,M,,
,,-77.607342,Chesterfield County,-77.608342,1480111,404,"11700 Genito Rd, Midlothian, VA, 23112, USA",Genito,,41,,,PointAddress,,,9%,,41,Midlothian,,USA,37.443835,,Chesterfield County,,POINT (-77.607342 37.442835),"1,096,572,169",20,11700 Genito Road,37.442835,,VA,24.459,-77.606342,,L,Virginia,,2.206,"35,123,317",VA,,23112,,11700,,-77.607342,FM,37.441835,,,,,,Hispanic Ministry's Pantry -Victory Tabernacle,404,804-744-8881,3648,,,,Midlothian,World,51041,,11700 Genito Rd,ENG,,100,0500000US51041,51,37.442835,,23112,A,,,"11700 Genito Rd, Midlothian, Virginia, 23112",,1,23112,6,"11700 Genito Rd, Midlothian, Virginia, 23112",VA,,0,,,11700 Genito Rd,11700 Genito Road,22.253,Rd,,M,,
,,-77.36388809,Chesterfield County,-77.364901,1480111,405,"101 W Hundred Rd, Chester, VA, 23836, USA",Hundred,,41,,,PointAddress,,,9%,,41,Chester,,USA,37.349965,,Chesterfield County,,POINT (-77.3638881 37.3493026),"1,096,572,169",20,101 W. Hundred Rd,37.34930262,,VA,24.459,-77.362901,,L,Virginia,,2.206,"35,123,317",VA,,23836,,101,,-77.363901,FM,37.347965,,,,,,Redemption Outreach Center,405,804-504-6453,2504,W,,,Chester,World,51041,,101 W Hundred Rd,ENG,,100,0500000US51041,51,37.348965,,23836,A,,,"101 W Hundred Rd, Chester, Virginia, 23836",,1,23836,6,"101 W Hundred Rd, Chester, Virginia, 23836",VA,,0,,,101 W Hundred Rd,101 W. Hundred Rd,22.253,Rd,,M,,
,,-77.4988785,Richmond city,-77.4998785,1789073,406,"5501 Midlothian Tpke, Richmond, VA, 23225, USA",Midlothian,,760,,,PointAddress,,,16%,,760,Richmond,,USA,37.505161,,Richmond City,,POINT (-77.4988785 37.504161),"155,173,777",20,5501 Midlothian Turnpike,37.504161,,VA,38.119,-77.4978785,,L,Virginia,,6.274,"6,878,090",VA,,23225,,5501,,-77.4988785,FM,37.503161,,,,,,Celebration Church & Outreach Center,406,804-651-3067,6111,,,,Richmond,World,51760,,5501 Midlothian Tpke,ENG,,100,0500000US51760,51,37.504161,,23225,A,,,"5501 Midlothian Tpke, Richmond, Virginia, 23225",T/Th 2-4pm; Sa 7:15-7:30pm,1,23225,25,"5501 Midlothian Tpke, Richmond, Virginia, 23225",VA,,0,,,5501 Midlothian Tpke,5501 Midlothian Turnpike,31.845,Tpke,,M,,
,,-77.60218845,Chesterfield County,-77.6026225,1480111,407,"879 Research Rd, Richmond, VA, 23236, USA",Research,,41,,,PointAddress,,,9%,,41,N. Chesterfield,,USA,37.505287,,Chesterfield County,,POINT (-77.6021884 37.5040843),"1,096,572,169",20,879 Research Rd.,37.50408433,,VA,24.459,-77.6006225,,L,Virginia,,2.206,"35,123,317",VA,,23236,,879,,-77.6016225,FM,37.503287,,,,,,The Celebration Center,407,(804)283-1320,3925,,,,Richmond,World,51041,,879 Research Rd,ENG,,100,0500000US51041,51,37.504287,,23236,A,,,"879 Research Rd, Richmond, Virginia, 23236",,1,23236,6,"879 Research Rd, Richmond, Virginia, 23236",VA,,0,,,879 Research Rd,879 Research Rd.,22.253,Rd,,M,,
,,-77.99528604,Brunswick County,-77.997214,1493961,408,"183 Revival Rd, Blackstone, VA, 23824, USA",Revival,,25,,,PointAddress,,,16%,,25,Blackstone,,USA,36.93844,,Brunswick County,,POINT (-77.995286 36.9376081),"1,466,529,494",20,183 Revival Road,36.93760806,,VA,3.081,-77.995214,,L,Virginia,,478,"8,387,116",VA,,23824,,183,,-77.996214,FM,36.93644,,,,,,New Horizon Baptist Church,408,434-676-3606,5051,,,,Blackstone,World,51025,,183 Revival Rd,ENG,,100,0500000US51025,51,36.93744,,23824,A,,,"183 Revival Rd, Blackstone, Virginia, 23824",,1,23824,6,"183 Revival Rd, Blackstone, Virginia, 23824",VA,,0,,,183 Revival Rd,183 Revival Road,2.603,Rd,,M,,
,,-77.362803,Hanover County,-77.363803,1480132,409,"7400 Antique Ln, Mechanicsville, VA, 23116, USA",Antique,,85,,,PointAddress,,,10%,,85,Mechanicsville,,USA,37.632331,,Hanover County,,POINT (-77.362803 37.631331),"1,211,828,533",20,7400 Antique Ln.,37.631331,,VA,4.692,-77.361803,,L,Virginia,,477,"12,648,364",VA,,23116,,7400,,-77.362803,FM,37.630331,,,,,,Meadowbridge 7th Day Adventist Church,409,804-746-2788,3854,,,,Mechanicsville,World,51085,,7400 Antique Ln,ENG,,100,0500000US51085,51,37.631331,,23116,A,,,"7400 Antique Ln, Mechanicsville, Virginia, 23116",,1,23116,6,"7400 Antique Ln, Mechanicsville, Virginia, 23116",VA,,0,,,7400 Antique Ln,7400 Antique Ln.,4.215,Ln,,M,,
,,-77.446854,Richmond city,-77.447854,1789073,410,"3801 Chamberlayne Ave, Richmond, VA, 23227, USA",Chamberlayne,,760,,,PointAddress,,,16%,,760,Richmond,,USA,37.585882,,Richmond City,,POINT (-77.446854 37.584882),"155,173,777",20,3801 Chamberlayne Avenue,37.584882,,VA,38.119,-77.445854,,L,Virginia,,6.274,"6,878,090",VA,,23227,,3801,,-77.446854,FM,37.583882,,,,,,Apostolic Faith Church,410,804 467 9379,4109,,,,Richmond,World,51760,,3801 Chamberlayne Ave,ENG,,100,0500000US51760,51,37.584882,,23227,A,,,"3801 Chamberlayne Ave, Richmond, Virginia, 23227","Monthly, 3rd Sun 12:45-1:30pm",1,23227,25,"3801 Chamberlayne Ave, Richmond, Virginia, 23227",VA,,0,,,3801 Chamberlayne Ave,3801 Chamberlayne Avenue,31.845,Ave,,M,,
,,-76.48970102,Middlesex County,-76.490137,1480147,411,"7485 General Puller Hwy, Topping, VA, 23169, USA",General Puller,,119,,,PointAddress,,,11%,,119,Locust Hill,,USA,37.586233,,Middlesex County,,POINT (-76.489701 37.5847638),"337,507,714",20,7485 General Puller Hwy.,37.58476378,,VA,1.365,-76.488137,,L,Virginia,,156,"208,357,022",VA,,23092,,7485,,-76.489137,FM,37.584233,,,,,,Hands Across Middlesex Food Pantry,411,804-758-2044,,,,,Topping,World,51119,,7485 General Puller Hwy,ENG,,98.76,0500000US51119,51,37.585233,,23092,A,,,"7485 General Puller Hwy, Topping, Virginia, 23169","2&4 Tues 10-4pm, Also Urbana",1,23169,6,"7485 General Puller Hwy, Topping, Virginia, 23169",VA,,0,,,7485 General Puller Hwy,7485 General Puller Hwy.,1.209,Hwy,,M,,
,,-77.051637,New Kent County,-77.052637,1480150,412,"4375 Olivet Church Rd, Providence Forge, VA, 23140, USA",Olivet Church,,127,,,PointAddress,,,9%,,127,Providence Forge,,USA,37.452853,,New Kent County,,POINT (-77.051637 37.451853),"543,990,076",20,4375 Olivet Church Rd.,37.451853,,VA,991,-77.050637,,L,Virginia,,87,"35,597,678",VA,,23140,,4375,,-77.051637,FM,37.450853,,,,,,New Kent Senior Citizen's Food Pantry,412,804-337-1031,,,,,Providence Forge,World,51127,,4375 Olivet Church Rd,ENG,,100,0500000US51127,51,37.451853,,23140,A,,,"4375 Olivet Church Rd, Providence Forge, Virginia, 23140",,1,23140,6,"4375 Olivet Church Rd, Providence Forge, Virginia, 23140",VA,,0,,,4375 Olivet Church Rd,4375 Olivet Church Rd.,904,Rd,,M,,
,,-77.43495421,Richmond city,-77.4358885,1789073,413,"612 E Marshall St, Richmond, VA, 23219, USA",Marshall,,760,,,PointAddress,,,16%,,760,Richmond,,USA,37.543951,,Richmond City,,POINT (-77.4349542 37.542835),"155,173,777",20,612 East Marshall Street,37.54283499,,VA,38.119,-77.4338885,,L,Virginia,,6.274,"6,878,090",VA,,23219,,612,,-77.4348885,FM,37.541951,,,,,,The Doorways (Hospital Hospitality House),413,804-828-6901,1846,E,,,Richmond,World,51760,,612 E Marshall St,ENG,,100,0500000US51760,51,37.542951,,23219,A,,,"612 E Marshall St, Richmond, Virginia, 23219",24/7 NO REFERRALS,1,23219,25,"612 E Marshall St, Richmond, Virginia, 23219",VA,,0,,,612 E Marshall St,612 East Marshall Street,31.845,St,,M,,
,,-77.09935701,New Kent County,-77.099995,1480150,414,"6475 Parrish Rd, Providence Forge, VA, 23140, USA",Parrish,,127,,,PointAddress,,,9%,,127,Providence Forge,,USA,37.495477,,New Kent County,,POINT (-77.099357 37.4940722),"543,990,076",20,6475 Parrish Rd.,37.49407224,,VA,991,-77.097995,,L,Virginia,,87,"35,597,678",VA,,23140,,6475,,-77.098995,FM,37.493477,,,,,,New Hope Community Church,414,804-840-7937,3209,,,,Providence Forge,World,51127,,6475 Parrish Rd,ENG,,100,0500000US51127,51,37.494477,,23140,A,,,"6475 Parrish Rd, Providence Forge, Virginia, 23140",,1,23140,6,"6475 Parrish Rd, Providence Forge, Virginia, 23140",VA,,0,,,6475 Parrish Rd,6475 Parrish Rd.,904,Rd,,M,,
,,-77.43297436,Richmond city,-77.433769,1789073,415,"3401 North Ave, Richmond, VA, 23222, USA",North,,760,,,PointAddress,,,16%,,760,Richmond,,USA,37.579816,,Richmond City,,POINT (-77.43297440000002 37.5787548),"155,173,777",20,3401 North Ave.,37.57875481,,VA,38.119,-77.431769,,L,Virginia,,6.274,"6,878,090",VA,,23222,,3401,,-77.432769,FM,37.577816,,,,,,First United Presbyterian Church Food Pantry,415,804-321-5374,2652,,,,Richmond,World,51760,,3401 North Ave,ENG,,100,0500000US51760,51,37.578816,,23222,A,,,"3401 North Ave, Richmond, Virginia, 23222","Distr changes...2nd Mon 9-noon, 4th Sat 9-noon",1,23222,25,"3401 North Ave, Richmond, Virginia, 23222",VA,,0,,,3401 North Ave,3401 North Ave.,31.845,Ave,,M,,
,,-77.49701825,Richmond city,-77.497471,1789073,416,"2337 Clearfield St, Richmond, VA, 23224, USA",Clearfield,,760,,,PointAddress,,,16%,,760,Richmond,,USA,37.481212,,Richmond City,,POINT (-77.4970183 37.4804514),"155,173,777",20,2337 Clearfield Street,37.48045139,,VA,38.119,-77.495471,,L,Virginia,,6.274,"6,878,090",VA,,23224,,2337,,-77.496471,FM,37.479212,,,,,,Crusade for Christ Ministries,416,804-276-6754,4640,,,,Richmond,World,51760,,2337 Clearfield St,ENG,,100,0500000US51760,51,37.480212,,23224,A,,,"2337 Clearfield St, Richmond, Virginia, 23224",,1,23224,25,"2337 Clearfield St, Richmond, Virginia, 23224",VA,,0,,,2337 Clearfield St,2337 Clearfield Street,31.845,St,,M,,
,,-77.4671445,Hanover County,-77.4681445,1480132,417,"14140 Washington Hwy, Ashland, VA, 23005, USA",Washington,,85,,,PointAddress,,,10%,,85,Ashland,,USA,37.79254,,Hanover County,,POINT (-77.4671445 37.79154),"1,211,828,533",20,14140 Washington Hwy,37.79154,,VA,4.692,-77.4661445,,L,Virginia,,477,"12,648,364",VA,,23005,,14140,,-77.4671445,FM,37.79054,,,,,,Hanover Food Outreach,417,804-412-2899,7237,,,,Ashland,World,51085,,14140 Washington Hwy,ENG,,100,0500000US51085,51,37.79154,,23005,A,,,"14140 Washington Hwy, Ashland, Virginia, 23005",,1,23005,6,"14140 Washington Hwy, Ashland, Virginia, 23005",VA,,0,,,14140 Washington Hwy,14140 Washington Hwy,4.215,Hwy,,M,,
,,-78.1409638,Mecklenburg County,-78.1419638,1500747,418,"3764 VA-903, Bracey, VA, 23919, USA",VA-903,,117,,,StreetAddress,,,12%,,117,Bracey,,USA,36.59712237,,Mecklenburg County,,POINT (-78.1409638 36.5961224),"1,619,956,537",20,3764 Highway 903,36.59612237,,VA,4.427,-78.1399638,,L,Virginia,,536,"139,243,978",VA,,23919,,3764,,-78.1409638,FM,36.59512237,,,,,,Abundant Love Food pantry,418,434-447-4795,2101,,3590-3884,,Bracey,World,51117,,3764 VA-903,ENG,,100,0500000US51117,51,36.59612237,3590,23919,A,,3884,"3764 VA-903, Bracey, Virginia, 23919",,1,23919,6,"3764 VA-903, Bracey, Virginia, 23919",VA,,0,,,3764 VA-903,3764 Highway 903,3.891,,,M,,
,,-76.80059694,New Kent County,-76.801852,1480150,419,"20051 Tabernacle Rd, Barhamsville, VA, 23011, USA",Tabernacle,,127,,,PointAddress,,,9%,,127,Barhamsville,,USA,37.459837,,New Kent County,,POINT (-76.8005969 37.4592484),"543,990,076",20,20051 TABERNACLE ROAD,37.45924838,,VA,991,-76.799852,,L,Virginia,,87,"35,597,678",VA,,23011,,20051,,-76.800852,FM,37.457837,,,,,,Proclaiming Grace Outreach,419,757-817-2928,2112,,,,Barhamsville,World,51127,,20051 Tabernacle Rd,ENG,,100,0500000US51127,51,37.458837,,23011,A,,,"20051 Tabernacle Rd, Barhamsville, Virginia, 23011",,1,23011,6,"20051 Tabernacle Rd, Barhamsville, Virginia, 23011",VA,,0,,,20051 Tabernacle Rd,20051 TABERNACLE ROAD,904,Rd,,M,,
,,-77.53424365,Emporia city,-77.5354915,,420,"609 Halifax St, Emporia, VA, 23847, USA",Halifax,,,,,PointAddress,,,,,,Emporia,,USA,36.698941,,,,POINT (-77.5342436 36.6979104),,20,609 Halifax Street,36.69791041,,VA,,-77.5334915,,L,Virginia,,,,VA,,23847,,609,,-77.5344915,FM,36.696941,,,,,,El Shaddai Ministry,420,434-441-7201/434-594-2680,1305,,,,Emporia,World,,,609 Halifax St,ENG,,100,,,36.697941,,23847,A,,,"609 Halifax St, Emporia, Virginia, 23847",,0,23847,,"609 Halifax St, Emporia, Virginia, 23847",VA,,0,,,609 Halifax St,609 Halifax Street,,St,,M,,
,,-77.49113753,Richmond city,-77.492089,1789073,421,"5106 Walmsley Blvd, Richmond, VA, 23224, USA",Walmsley,,760,,,PointAddress,,,16%,,760,Richmond,,USA,37.472959,,Richmond City,,POINT (-77.4911375 37.4717525),"155,173,777",20,5106 Walmsley Boulevard,37.47175247,,VA,38.119,-77.490089,,L,Virginia,,6.274,"6,878,090",VA,,23224,,5106,,-77.491089,FM,37.470959,,,,,,Broad Rock Baptist Church,421,804-276-0788,6046,,,,Richmond,World,51760,,5106 Walmsley Blvd,ENG,,100,0500000US51760,51,37.471959,,23224,A,,,"5106 Walmsley Blvd, Richmond, Virginia, 23224","Wkly, Wed 12:30-1pm",1,23224,25,"5106 Walmsley Blvd, Richmond, Virginia, 23224",VA,,0,,,5106 Walmsley Blvd,5106 Walmsley Boulevard,31.845,Blvd,,M,,
,,-77.44494808,Richmond city,-77.446063,1789073,422,"2908 Chamberlayne Ave, Richmond, VA, 23222, USA",Chamberlayne,,760,,,PointAddress,,,16%,,760,Richmond,,USA,37.571032,,Richmond City,,POINT (-77.4449481 37.5700522),"155,173,777",20,2908 Chamberlayne Ave,37.5700522,,VA,38.119,-77.444063,,L,Virginia,,6.274,"6,878,090",VA,,23222,,2908,,-77.445063,FM,37.569032,,,,,,End Time Harvest,422,804-321-2333,3506,,,,Richmond,World,51760,,2908 Chamberlayne Ave,ENG,,100,0500000US51760,51,37.570032,,23222,A,,,"2908 Chamberlayne Ave, Richmond, Virginia, 23222",1/3 Su 2-4,1,23222,25,"2908 Chamberlayne Ave, Richmond, Virginia, 23222",VA,,0,,,2908 Chamberlayne Ave,2908 Chamberlayne Ave,31.845,Ave,,M,,
,,-78.57149602,Mecklenburg County,-78.5732545,1500747,423,"103 Woodland Dr, Clarksville, VA, 23927, USA",Woodland,,117,,,PointAddress,,,12%,,117,Clarksville,,USA,36.621811,,Mecklenburg County,,POINT (-78.571496 36.6202632),"1,619,956,537",20,103 Woodland Drive,36.62026324,,VA,4.427,-78.5712545,,L,Virginia,,536,"139,243,978",VA,,23927,,103,,-78.5722545,FM,36.619811,,,,,,Project Care-For Food Pantry,423,919-614-5919,,,,,Clarksville,World,51117,,103 Woodland Dr,ENG,,100,0500000US51117,51,36.620811,,23927,A,,,"103 Woodland Dr, Clarksville, Virginia, 23927",,1,23927,6,"103 Woodland Dr, Clarksville, Virginia, 23927",VA,,0,,,103 Woodland Dr,103 Woodland Drive,3.891,Dr,,M,,
